home_team,away_team,home_team_score,away_team_score
CWS,TOR,2,1
MIL,LAD,3,2
SF,PHI,0,13
DET,TB,3,7
NYY,SEA,9,6
BOS,COL,10,2
CIN,MIA,7,2
KC,PIT,4,3
MIN,CHC,4,2
STL,WSH,2,8
HOU,CLE,2,4
LAA,TEX,11,8
SD,ARI,2,8
Athletics,ATL,2,9
BAL,NYM,N/A,N/A
