home_team,away_team,home_team_score,away_team_score
HOU,STL,2,3
PIT,BOS,3,6
MIN,ATL,7,3
NYY,PHI,6,2
TOR,TB,14,1
MIA,NYM,4,3
BAL,WSH,8,1
CLE,CIN,8,2
CHC,MIL,12,0
COL,Athletics,6,5
Sacramento River Cats,SF,2,1
CWS,SEA,2,4
LAA,LAD,5,13
SD,ARI,1,11
