home_team,away_team,home_team_score,away_team_score
WSH,NYM,7,4
PIT,STL,2,3
TB,BAL,3,4
PHI,BOS,6,2
ATL,TOR,9,5
NYY,MIN,0,15
MIA,HOU,2,0
CHC,ARI,8,1
CIN,LAD,14,13
LAA,Athletics,11,16
SEA,SD,6,27
COL,MIL,8,10
KC,TEX,9,15
CWS,CLE,3,12
