home_team,away_team,home_team_score,away_team_score
MIN,Athletics,3,8
KC,TEX,6,4
CHC,MIL,1,4
COL,LAD,5,9
WSH,NYM,9,3
SD,SF,8,4
BAL,HOU,2,7
NYY,BOS,3,6
TB,STL,4,7
