home_team,away_team,home_team_score,away_team_score
BOS,DET,4,3
Athletics,KC,2,9
SF,COL,4,0
PHI,MIN,2,1
WSH,CWS,0,8
NYY,BAL,3,2
LAA,HOU,2,6
TOR,TB,13,4
SD,ARI,12,4
SEA,LAD,1,6
CLE,TEX,9,8
MIA,NYM,4,0
MIL,CIN,4,2
ATL,PIT,4,1
CHC,STL,2,0
