home_team,away_team,home_team_score,away_team_score
WSH,ATL,2,7
DET,MIL,5,4
CHC,PHI,8,7
COL,SD,8,10
ARI,CWS,1,4
SF,LAD,0,3
BOS,NYY,2,4
NYM,MIN,10,8
TEX,PIT,6,1
