home_team,away_team,home_team_score,away_team_score
BOS,BAL,19,5
CIN,CHC,6,13
PIT,MIL,6,5
WSH,SF,0,4
TB,TOR,3,1
DET,CLE,1,3
NYM,LAD,5,7
ATL,SD,1,2
CWS,TEX,4,1
HOU,SEA,3,5
MIN,KC,3,1
STL,ARI,4,3
COL,NYY,3,2
LAA,MIA,7,4
Athletics,PHI,3,4
BOS,BAL,N/A,N/A
