home_team,away_team,home_team_score,away_team_score
CHC,CIN,2,6
BAL,CWS,2,1
PHI,MIL,2,6
TOR,Athletics,11,7
CLE,LAA,1,4
NYM,COL,4,2
MIA,SF,0,2
ATL,BOS,1,5
TEX,STL,11,1
KC,DET,5,7
HOU,TB,2,1
ARI,WSH,7,9
SD,PIT,3,2
SEA,MIN,6,12
LAD,NYY,8,5
