home_team,away_team,home_team_score,away_team_score
STL,NYM,7,4
CIN,LAD,8,1
KC,Athletics,1,1
SF,COL,2,2
CWS,TEX,3,11
ARI,CLE,4,3
SD,CHC,5,10
LAA,SF,7,4
MIL,SEA,8,12
DET,TOR,N/A,N/A
TB,MIN,N/A,N/A
PHI,PIT,N/A,N/A
HOU,MIA,N/A,N/A
BAL,ATL,N/A,N/A
BOS,NYY,N/A,N/A
