home_team,away_team,home_team_score,away_team_score
NYM,CHC,6,2
WSH,STL,1,6
PIT,ATL,4,3
DET,TEX,1,6
TB,MIL,2,4
HOU,CIN,6,0
KC,BOS,1,3
MIN,SF,7,6
CWS,MIA,4,2
COL,SD,9,3
Athletics,NYY,2,12
LAA,BAL,3,7
ARI,LAD,1,8
SEA,TOR,1,9
CLE,PHI,0,3
